YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.3,42.3,40.2,44.5,5998,"(46.355648736, -94.794200503)",OWS,OWS1,Q037,27,Gender,Male,GEN,MALE
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,36.7,36.7,34.2,39.3,2781,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q045,33,Gender,Female,GEN,FEMALE
2019,2019,NY,New York,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,24.8,24.8,23.1,26.5,5334,"(42.82700103200045, -75.54397042699964)",FV,FV1,Q019,36,Gender,Male,GEN,MALE
2013,2013,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,34.3,34.3,32.3,36.3,4045,"(47.066528972, -109.424420645)",PA,PA1,Q046,30,Gender,Male,GEN,MALE
2011,2011,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.8,42.8,39.4,46.3,2200,"(39.49324039, -117.071840564)",OWS,OWS1,Q037,32,Gender,Male,GEN,MALE
2011,2011,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,51.2,51.2,49.1,53.4,4227,"(40.793730152, -77.860700294)",PA,PA1,Q043,42,Gender,Male,GEN,MALE
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,52.3,52.3,50.2,54.5,4955,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q043,39,Gender,Male,GEN,MALE
2012,2012,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.8,30.8,29.2,32.4,6334,"(46.355648736, -94.794200503)",OWS,OWS1,Q037,27,Gender,Female,GEN,FEMALE
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,40.5,40.5,38.9,42.2,5454,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q045,53,Gender,Male,GEN,MALE
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,31.2,31.2,29.6,33,5313,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q045,26,Gender,Female,GEN,FEMALE
2013,2013,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32,32,29.2,34.8,2975,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,46,Gender,Male,GEN,MALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.5,29.5,27,32,3534,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q037,13,Gender,Female,GEN,FEMALE
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.9,42.9,40.8,45.1,4828,"(28.932040377, -81.928960539)",OWS,OWS1,Q037,12,Gender,Male,GEN,MALE
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26,26,24,28.1,2364,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q044,17,Gender,Male,GEN,MALE
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.1,34.1,32.1,36.2,5010,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q045,39,Gender,Male,GEN,MALE
2011,2011,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.7,28.7,26.7,30.7,3752,"(38.635790776, -92.566300053)",PA,PA1,Q047,29,Gender,Female,GEN,FEMALE
2019,2019,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,34.3,34.3,32.4,36.3,3983,"(32.84057112200048, -86.63186076199969)",PA,PA1,Q047,1,Gender,Female,GEN,FEMALE
2019,2019,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.2,37.2,35.1,39.4,3176,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,40,Gender,Female,GEN,FEMALE
2019,2019,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,14.4,14.4,12.7,16.4,2203,"(18.220833, -66.590149)",PA,PA1,Q046,72,Gender,Male,GEN,MALE
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,25.3,25.3,23.9,26.8,5847,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q044,53,Gender,Female,GEN,FEMALE
2019,2019,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,26.8,26.8,24.7,29,2773,"(32.745510099000455, -89.53803082499968)",OWS,OWS1,Q037,28,Gender,Female,GEN,FEMALE
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,28.9,28.9,27.3,30.6,4330,"(38.843840757000464, -106.13361092099967)",OWS,OWS1,Q037,8,Gender,Female,GEN,FEMALE
2019,2019,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,17.8,17.8,16.1,19.6,3165,"(42.27687047000046, -72.08269067499964)",FV,FV1,Q019,25,Gender,Male,GEN,MALE
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.7,28.7,27.2,30.1,5776,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,53,Gender,Male,GEN,MALE
2019,2019,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,30.5,30.5,27.3,34,1212,"(39.493240390000494, -117.07184056399967)",PA,PA1,Q045,32,Gender,Male,GEN,MALE
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,41.9,41.9,40,43.7,4032,"(38.843840757000464, -106.13361092099967)",PA,PA1,Q046,8,Gender,Male,GEN,MALE
2019,2019,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,26.8,26.8,24.6,29.1,2970,"(35.68094058000048, -85.77449091399967)",PA,PA1,Q045,47,Gender,Female,GEN,FEMALE
2013,2013,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.5,28.5,26.3,30.8,3274,"(47.475319779, -100.118421049)",PA,PA1,Q046,38,Gender,Male,GEN,MALE
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26.2,26.2,23.8,28.7,3516,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q044,4,Gender,Male,GEN,MALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,28.5,28.5,26.3,30.9,3523,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q045,13,Gender,Female,GEN,FEMALE
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,40.2,40.2,37.5,43,3189,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q046,50,Gender,Female,GEN,FEMALE
2011,2011,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,42.8,42.8,39.6,46.1,3149,"(44.353130053, -100.373530637)",PA,PA1,Q043,46,Gender,Male,GEN,MALE
2014,2014,NY,New York,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,28,28,26.2,29.9,3569,"(42.827001032, -75.543970427)",OWS,OWS1,Q037,36,Gender,Female,GEN,FEMALE
2019,2019,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29.9,29.9,28,31.9,3921,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Gender,Male,GEN,MALE
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26.6,26.6,24,29.5,1840,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q044,56,Gender,Male,GEN,MALE
2019,2019,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26.6,26.6,24,29.4,2296,"(41.70828019300046, -71.52247031399963)",PA,PA1,Q044,44,Gender,Male,GEN,MALE
2011,2011,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.4,23.4,20.7,26.4,1958,"(44.393191174, -89.816370742)",PA,PA1,Q044,55,Gender,Male,GEN,MALE
2012,2012,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.5,27.5,25.3,29.8,4112,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,46,Gender,Female,GEN,FEMALE
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.3,27.3,25.8,28.8,4370,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q047,19,Gender,Male,GEN,MALE
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,27,27,25,28.9,3750,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q037,15,Gender,Female,GEN,FEMALE
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,40.1,40.1,37.4,42.8,2761,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,50,Gender,Male,GEN,MALE
2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,29.3,29.3,27.8,30.8,6573,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q045,31,Gender,Male,GEN,MALE
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,17.6,17.6,16.4,18.9,5547,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q047,49,Gender,Male,GEN,MALE
2019,2019,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,19.6,19.6,16.8,22.7,2653,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q019,46,Gender,Male,GEN,MALE
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.2,35.2,33.6,36.8,4365,"(42.46940091300047, -93.81649055599968)",OWS,OWS1,Q036,19,Gender,Male,GEN,MALE
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,52.1,52.1,49.7,54.5,2362,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q043,17,Gender,Male,GEN,MALE
2019,2019,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.2,28.2,25.7,30.8,4531,"(31.827240407000488, -99.42677020599967)",PA,PA1,Q044,48,Gender,Male,GEN,MALE
2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,31.2,31.2,28.8,33.7,3369,"(37.645970271000465, -84.77497104799966)",PA,PA1,Q047,21,Gender,Male,GEN,MALE
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,25.6,25.6,24,27.1,4072,"(42.46940091300047, -93.81649055599968)",FV,FV1,Q019,19,Gender,Male,GEN,MALE
2019,2019,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,45.6,45.6,43.2,47.9,3377,"(33.998821303000454, -81.04537120699968)",PA,PA1,Q043,45,Gender,Female,GEN,FEMALE
2013,2013,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,55.8,55.8,53.9,57.6,5663,"(37.638640123, -120.999999538)",PA,PA1,Q043,6,Gender,Female,GEN,FEMALE
2013,2013,CA,California,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,27.3,27.3,25.8,29,5660,"(37.638640123, -120.999999538)",PA,PA1,Q046,6,Gender,Female,GEN,FEMALE
2013,2013,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.8,28.8,26.7,31,3077,"(35.472031356, -97.521070214)",PA,PA1,Q046,40,Gender,Male,GEN,MALE
2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.6,23.6,21.7,25.6,3899,"(38.635790776000476, -92.56630005299968)",PA,PA1,Q046,29,Gender,Female,GEN,FEMALE
2019,2019,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,32.6,32.6,31,34.3,5466,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q046,26,Gender,Female,GEN,FEMALE
2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.6,25.6,24,27.2,5844,"(40.130570048, -74.273691288)",OWS,OWS1,Q036,34,Gender,Male,GEN,MALE
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49,49,46.9,51.1,3442,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q043,18,Gender,Male,GEN,MALE
2013,2013,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,31.9,31.9,30.4,33.5,6811,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,26,Gender,Female,GEN,FEMALE
2019,2019,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,33.9,33.9,31.7,36.2,2850,"(33.998821303000454, -81.04537120699968)",PA,PA1,Q045,45,Gender,Male,GEN,MALE
2015,2015,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,30.1,30.1,28.1,32.1,6273,"(40.060210141, -82.404260056)",PA,PA1,Q045,39,Gender,Female,GEN,FEMALE
2019,2019,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26,26,24.4,27.7,4189,"(38.843840757000464, -106.13361092099967)",PA,PA1,Q044,8,Gender,Female,GEN,FEMALE
2019,2019,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26,26,24.2,27.9,5364,"(40.06021014100048, -82.40426005599966)",PA,PA1,Q047,39,Gender,Male,GEN,MALE
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35,35,32,38.1,1835,"(39.008830667000495, -75.57774116799965)",OWS,OWS1,Q036,10,Gender,Female,GEN,FEMALE
2019,2019,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,43.2,43.2,39.7,46.8,1545,"(39.008830667000495, -75.57774116799965)",PA,PA1,Q046,10,Gender,Male,GEN,MALE
2011,2011,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.3,28.3,26,30.7,2514,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,33,Gender,Male,GEN,MALE
2019,2019,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,47.9,47.9,45.1,50.6,2390,"(47.47531977900047, -100.11842104899966)",PA,PA1,Q043,38,Gender,Male,GEN,MALE
2019,2019,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,15.5,15.5,13.5,17.8,2430,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q019,50,Gender,Male,GEN,MALE
2015,2015,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,14.1,14.1,12.5,15.9,3768,"(35.472031356, -97.521070214)",PA,PA1,Q044,40,Gender,Female,GEN,FEMALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,29.6,29.6,26.9,32.5,2727,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q044,13,Gender,Male,GEN,MALE
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,36.4,36.4,34.8,38.1,5238,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,20,Gender,Female,GEN,FEMALE
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,41,41,39.3,42.6,5413,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q046,49,Gender,Male,GEN,MALE
2019,2019,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,37.2,37.2,35.2,39.2,4471,"(41.56266102000046, -72.64984095199964)",PA,PA1,Q046,9,Gender,Female,GEN,FEMALE
2014,2014,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,26.5,26.5,24.6,28.6,3266,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,9,Gender,Male,GEN,MALE
2019,2019,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.7,23.7,21.3,26.2,2518,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q047,56,Gender,Female,GEN,FEMALE
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24,24,21.8,26.4,1766,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q044,37,Gender,Male,GEN,MALE
2019,2019,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.2,49.2,47.5,50.8,7909,"(41.6410409880005, -99.36572062299967)",PA,PA1,Q043,31,Gender,Female,GEN,FEMALE
2019,2019,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.8,34.8,30.9,38.8,1375,"(64.84507995700051, -147.72205903599973)",PA,PA1,Q045,2,Gender,Female,GEN,FEMALE
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,37.4,37.4,34.9,40,1844,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q046,37,Gender,Male,GEN,MALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,16.6,16.6,14.8,18.7,3456,"(32.83968109300048, -83.62758034599966)",FV,FV1,Q019,13,Gender,Female,GEN,FEMALE
2011,2011,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,56.6,56.6,54.4,58.8,3562,"(43.655950113, -71.50036092)",PA,PA1,Q043,33,Gender,Female,GEN,FEMALE
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,26.9,26.9,24.7,29.1,2346,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q019,17,Gender,Male,GEN,MALE
